# site 0
0.934903328236 0.158756134373 0.24446845897 -0.0832730502507 -0.184534626354
0.241735350757 0.0675036811638 -0.923852038988 0.280885007209 -0.0678844312449

# site 1
0.886420310595 -0.155063632081 -0.374797078314 -0.130782073983 0.18065852369
0.373255694678 -0.0970829976258 0.874072833311 0.277991821882 0.0998614389929

# site 2
0.920463359629 -0.164443872384 0.281060719559 0.102020995995 -0.190530849766
0.278741259742 -0.079548854677 -0.908551705266 -0.289951275964 -0.0802330746182

# site 3
0.89603649378 0.14856834824 -0.36187736207 0.117578327229 0.173971720414
0.360062242083 0.0880637654722 0.884495740853 -0.268172655037 0.0913819814928

